dft,model
-4.628573473,-4.626364708
-5.35623879,-5.361722469
-4.875951305,-4.877400398
-4.707528952,-4.708590031
-4.719043122,-4.712489128
-4.577191791,-4.582459927
-4.155203578,-4.156789303
-4.666526804,-4.675673962
-4.798103157,-4.798644543
-3.652924216,-3.654847145
-4.58340276,-4.596460342
-4.412653776,-4.420120716
-4.30746185,-4.312206745
-4.796930654,-4.797245979
-3.35836957,-3.358125687
-4.38321063,-4.389302731
-4.965165876,-4.965084553
-4.358420964,-4.36102581
-4.374936231,-4.377713203
-4.766977017,-4.76469183
-4.689519303,-4.683937073
-5.660237568,-5.662239552
-5.189280142,-5.193153858
-4.444205995,-4.444281101
-4.54770233,-4.571622372
-3.652465879,-3.657871962
-5.768204953,-5.768061161
-4.937842083,-4.938035965
-5.127362906,-5.128540039
-4.671071358,-4.674733639
-4.208279342,-4.210003376
-5.062943457,-5.080992222
-5.473840965,-5.475174427
-4.260223804,-4.263317585
-4.470077671,-4.478516102
-4.582677644,-4.594253063
-4.785501717,-4.78394556
-4.767052568,-4.765657425
-4.766104442,-4.765109062
-5.041099714,-5.033144474
-4.544827966,-4.54088974
-6.000724052,-6.006740093
-5.15153565,-5.153027058
-3.264025932,-3.268796444
-4.226643027,-4.230368137
-4.713512269,-4.716685772
-4.798276178,-4.798708439
-4.761321362,-4.759735584
-5.696292405,-5.69662714
-4.466905402,-4.472414017
-4.597504067,-4.602208614
-4.782603005,-4.781001091
-5.614867981,-5.609126568
-3.16342443,-3.166962624
-5.045137367,-5.040179729
-4.278498401,-4.279366016
-3.441068754,-3.441710711
-4.764710614,-4.763878822
-4.365034885,-4.364801407
-4.575050204,-4.582786083
-5.820944767,-5.818952084
-4.768926887,-4.770215034
-4.353164742,-4.358139992
-5.08554298,-5.084483624
-5.023458743,-5.022438049
-5.158333119,-5.162956715
-4.671291825,-4.671781063
-4.759881338,-4.757492542
-4.451118592,-4.460826874
-5.516213853,-5.511666298
-4.111272028,-4.115866184
-5.099687511,-5.113744736
-4.396716353,-4.408940792
-4.691509401,-4.702636242
-4.781426796,-4.78072834
-5.064874267,-5.060296059
-3.875904843,-3.879678726
-4.625934793,-4.628961086
-4.625769266,-4.631436825
-4.759208793,-4.758922577
-4.753174664,-4.750124931
-4.828137393,-4.830470562
-4.68859869,-4.686128139
-4.587377564,-4.592251301
-4.887089396,-4.894032478
-4.128035036,-4.132132053
-5.661598306,-5.662257671
-4.756976949,-4.757133961
-4.794696623,-4.794664383
-4.635937415,-4.633779049
-4.351858791,-4.346239567
-4.760563975,-4.769235134
-4.678089833,-4.681310177
-3.601346311,-3.600395679
-4.986864204,-4.991713047
-4.679755302,-4.675234318
-4.118152765,-4.115292072
-5.488404322,-5.486600399
-4.697906382,-4.701282978
-4.594989467,-4.60102129
-5.158315188,-5.168584824
-4.80642668,-4.810241699
-4.77357662,-4.773467541
-4.61823447,-4.627202034
-4.965351812,-4.964185238
-4.46086359,-4.463554859
-4.631207592,-4.631359577
-4.10248225,-4.110571384
-4.982548961,-4.980160713
-5.643055564,-5.637642384
-5.281294607,-5.280850887
-5.106346213,-5.124751091
-5.089521946,-5.074890614
-5.275921882,-5.268342495
-4.532567953,-4.535347939
-4.534684412,-4.536652088
-4.423808571,-4.423985958
-4.659339655,-4.664984226
-5.25128505,-5.258970737
-4.334381684,-4.33741045
-4.569523334,-4.566803455
-4.839965206,-4.839662075
-4.75999777,-4.759036064
-4.308893857,-4.309006691
-4.66901693,-4.668724537
-4.587317991,-4.596376896
-4.792735482,-4.793410778
-4.614772764,-4.618646622
-4.543007907,-4.556081295
-5.059593548,-5.055271149
-4.686156715,-4.680995464
-4.960596642,-4.950258732
-4.837659783,-4.83315897
-4.246607068,-4.254780293
-5.513126238,-5.510885239
-4.58594142,-4.589601994
-4.758462507,-4.758990765
-4.84872533,-4.84692812
-4.511700207,-4.516904354
-4.776721838,-4.777318478
-4.472955138,-4.470331669
-5.097794302,-5.075244427
-4.555010808,-4.552933216
-4.605982995,-4.612055302
-4.193340828,-4.192977428
-4.699181604,-4.69477129
-5.760739894,-5.735893726
-4.966255066,-4.96952343
-3.939465856,-3.944882631
-4.444108796,-4.440731525
-4.745226462,-4.755845547
-4.596760935,-4.604854107
-5.754067858,-5.748837471
-4.789872161,-4.788807392
-4.873036262,-4.882092953
-4.76706028,-4.766908169
-4.616278216,-4.61771059
-3.968806485,-3.968400955
-5.537896508,-5.532880783
-5.103946481,-5.097452641
-4.324249155,-4.330938816
-4.48640233,-4.483256817
-4.619091723,-4.623411655
-5.893552885,-5.889160633
-5.402065508,-5.402654648
-4.617463511,-4.625315666
-4.78442063,-4.783874989
-4.590423655,-4.596766472
-4.787611084,-4.786567211
-5.103232546,-5.121431828
-4.760996004,-4.759043217
-4.581588031,-4.588879585
-4.796041792,-4.79548502
-4.586163014,-4.589087009
-3.770264776,-3.770582676
-4.846615195,-4.851750851
-4.712975167,-4.715441704
-4.285740666,-4.278726101
-5.803567062,-5.799960613
-4.711115703,-4.701269627
-4.762699555,-4.761725426
-4.7614449,-4.759636402
-5.891540569,-5.892530441
-4.693339343,-4.689635277
-4.34598646,-4.329441071
-4.214612348,-4.214946747
-5.057193236,-5.055586815
-4.78548925,-4.784967422
-4.883500978,-4.878731728
-4.655472889,-4.658153057
-4.775604155,-4.773490906
-5.925451407,-5.932321072
-4.225731634,-4.2260499
-3.86663989,-3.863816261
-4.677323428,-4.671638012
-4.00011445,-4.002332687
-4.46489856,-4.463355541
-4.543431457,-4.554274082
-4.785066702,-4.79252243
-4.625742047,-4.628109932
-4.574337288,-4.577048302
-5.039557581,-5.038898468
-4.776977215,-4.77726984
-5.059624515,-5.05270052
-4.613220263,-4.621335983
-4.603924552,-4.609879017
-5.04317008,-5.034122944
-5.681076011,-5.682096958
-4.624100351,-4.628189564
-4.640546969,-4.646870136
-4.235421025,-4.240618229
-5.00553539,-5.013949871
-5.082007319,-5.101503849
-4.298266469,-4.303079128
-5.267154342,-5.256488323
-4.770833747,-4.772072315
-4.923730091,-4.930315018
-5.467174262,-5.46710825
-4.161600138,-4.163583279
-4.589131221,-4.596086979
-4.602877831,-4.600965023
-4.632422666,-4.639308453
-4.714099112,-4.718056679
-4.570190628,-4.585685253
-4.505093104,-4.504632473
-4.503077031,-4.511799812
-4.305992265,-4.311565876
-5.228417674,-5.223029137
-4.598137184,-4.601469994
-4.607600649,-4.624103546
-4.80438797,-4.806355953
-4.622165155,-4.625846386
-4.565816416,-4.567135334
-3.465838143,-3.467512131
-4.566665369,-4.579806805
-4.624149585,-4.631387234
-6.077172634,-6.072309017
-4.784914242,-4.788579464
-4.923188027,-4.930280209
-4.809699136,-4.814190388
-4.682629585,-4.683390141
-4.768767673,-4.77126503
-3.656052372,-3.658361435
-3.851153568,-3.851993322
-4.551892409,-4.545241833
-5.353834456,-5.355775356
-4.9397296,-4.943356991
-4.900483281,-4.904619694
-4.78698319,-4.787055492
-4.609549127,-4.612681389
-5.220964541,-5.218875408
-4.153152914,-4.160776138
-4.679047324,-4.675575256
-4.62981405,-4.633197308
-4.620247566,-4.622827053
-4.680593758,-4.675601959
-4.800018293,-4.809190273
-4.711645391,-4.716812611
-4.251693257,-4.249871731
-4.741544992,-4.750986576
-4.865722182,-4.865027905
-5.024767501,-5.032613754
-5.027553416,-5.03456068
-3.950784529,-3.951325893
-5.611476817,-5.607093811
-5.780151348,-5.790790081
-4.626393187,-4.629908085
-4.210725713,-4.211048603
-4.561158712,-4.576389313
-4.52395521,-4.527695656
-4.721453879,-4.725861549
-4.817030531,-4.82095623
-4.699324914,-4.70132494
-4.670064372,-4.669000149
-4.458756197,-4.460265636
-3.718058708,-3.720284462
-3.777605603,-3.784828663
-4.318276954,-4.321109295
-4.754292322,-4.753952503
-4.674249172,-4.675151825
-3.639748046,-3.643379211
-4.752805939,-4.751410007
-4.677717331,-4.678134441
-4.554539551,-4.559616566
-3.945268722,-3.946025133
-4.639479579,-4.645928383
-4.790527402,-4.795971394
-4.585338171,-4.597762585
-5.538566685,-5.53613615
-5.006123648,-5.018012524
-4.558174333,-4.562974453
-4.527998188,-4.53247261
-5.039755752,-5.02839613
-4.561758633,-4.561303616
-4.609941407,-4.618238926
-4.606674627,-4.61241293
-5.584171286,-5.589280605
-4.690171451,-4.699483395
-3.874476568,-3.874208927
-5.38209985,-5.376464367
-4.487562195,-4.485113144
-5.081463542,-5.093532085
-4.594380533,-4.602433205
-4.446299453,-4.44480896
-4.972343564,-4.972177029
-4.685955601,-4.687176228
-4.52371627,-4.536726475
-4.63173074,-4.631842136
-5.567595335,-5.563112736
-4.665398761,-4.663222313
-3.889234777,-3.887408495
-4.706722491,-4.708664417
-4.596904986,-4.601522923
-4.614763103,-4.62203598
-5.453137896,-5.459424496
-4.962532116,-4.967055798
-4.771120143,-4.770405293
-4.666254228,-4.665153503
-4.444028175,-4.45463419
-4.42948908,-4.424954891
-3.89028606,-3.891199112
-5.00134396,-5.004528522
-5.362521955,-5.363497257
-4.785759311,-4.785355091
-4.858983921,-4.85674572
-4.736186052,-4.740385056
-4.708286419,-4.706684589
-4.471446816,-4.474214077
-4.802028704,-4.80365324
-4.671014288,-4.669745445
-4.785951927,-4.785367489
-5.254311908,-5.25337553
-5.654775174,-5.648035049
-5.935543006,-5.934852123
-4.763832472,-4.762876511
-4.358525108,-4.362040043
-4.735337824,-4.729977131
-3.74244795,-3.753539562
-4.780228677,-4.779047489
-4.779462797,-4.768127918
-4.781582771,-4.78048563
-5.611451247,-5.605633736
-4.683620687,-4.679320335
-4.790905362,-4.791875362
-4.082859707,-4.087817669
-4.686214968,-4.687672138
-5.052291699,-5.051387787
-4.456260633,-4.455064297
-4.143408797,-4.145059109
-4.550190965,-4.561388969
-5.412551501,-5.421016216
-4.538385739,-4.533372879
-4.069856119,-4.075782299
-4.390146759,-4.386692047
-4.320331017,-4.324451923
-5.644247129,-5.649280071
-5.628181589,-5.634373188
-4.095502999,-4.098604679
-4.747732278,-4.755923748
-4.817048251,-4.815275669
-4.781188985,-4.780247211
-5.577240021,-5.574253559
-4.88779783,-4.893189907
-3.834601457,-3.840417385
-4.828794334,-4.836089134
-4.652495309,-4.647900105
-5.002831537,-5.008226871
-4.764825297,-4.771472931
-4.772267643,-4.773053646
-4.536368969,-4.54214716
-5.08660859,-5.072947502
-4.771601153,-4.77150774
-4.929505218,-4.930533409
-4.279796129,-4.276154518
-4.21305528,-4.216256142
-4.256513845,-4.262557983
-4.770638232,-4.770601749
-4.947523472,-4.941977024
-4.710943867,-4.712555408
-4.662673404,-4.657422543
-4.78441259,-4.783396244
-4.696353594,-4.696557045
-4.287186026,-4.290338039
-5.499101199,-5.500607967
-4.162085253,-4.16358614
-4.688001434,-4.69720459
-5.004754931,-5.008147717
-4.346960286,-4.350507259
-4.584460656,-4.589678288
-4.757744089,-4.756450176
-4.275026251,-4.267075062
-4.367141617,-4.374513626
-4.684492858,-4.678703785
-5.183238625,-5.185263634
-4.781327628,-4.781018734
-4.891873892,-4.893993855
-5.055669086,-5.057301044
-4.555393403,-4.553693295
-5.63984484,-5.62882185
-4.303128288,-4.288700581
-4.721590954,-4.734948635
-5.044712018,-5.042150497
-4.685652503,-4.688657284
-3.792366074,-3.797124624
-5.050654902,-5.046329021
-3.875435706,-3.874717712
-5.105797729,-5.105674267
-4.774673679,-4.774341106
-5.544989543,-5.543884754
-4.302225177,-4.302449226
-5.078935814,-5.06227684
-4.696708223,-4.707826614
-4.688179159,-4.686660767
-4.648897452,-4.64977169
-4.677789898,-4.669602871
-5.087994399,-5.082676888
-4.77758216,-4.778169632
-4.769219825,-4.76928091
-4.718567555,-4.707800388
-5.006758405,-5.011721134
-4.472238396,-4.471411228
-4.709275102,-4.714107037
-4.13253756,-4.132837296
-5.063444904,-5.064621449
-4.642939309,-4.645433426
-4.794355561,-4.79416275
-5.204063614,-5.210541248
-4.463688114,-4.457067013
-4.777320166,-4.775307178
-4.613740798,-4.620465279
-4.604803385,-4.602542877
-5.462869137,-5.458926678
-5.921251638,-5.914830685
-5.778629267,-5.753820896
-3.865108112,-3.86801362
-4.764987747,-4.775293827
-4.765953268,-4.767217159
-4.733715982,-4.741770267
-4.312556662,-4.318495274
-4.763832817,-4.764396191
-4.653689598,-4.657003403
-5.335631561,-5.333828449
-4.980429739,-4.972737789
-4.713930151,-4.712316036
-4.021474472,-4.023745537
-4.693503562,-4.701446533
-4.275646533,-4.276433468
-3.421787635,-3.426246643
-4.762601283,-4.761136532
-4.7407158,-4.738855839
-4.16439535,-4.17271328
-4.761253307,-4.757114887
-5.028082113,-5.02329731
-4.640821474,-4.639797211
-4.637892474,-4.637820721
-4.218850019,-4.217534065
-5.02882357,-5.032721519
-4.682874176,-4.692736149
-4.543577153,-4.55713892
-5.358903198,-5.37663269
-5.911586259,-5.90890646
-4.516737862,-4.523440838
-5.156231075,-5.163710117
-4.659364598,-4.662966251
-4.591883241,-4.596210003
-5.13781448,-5.13429451
-4.357322549,-4.361850739
-4.608234447,-4.608850956
-4.76465195,-4.764297485
-4.24141692,-4.24631834
-5.021263523,-5.025755405
-4.754567306,-4.753576279
-4.694772009,-4.691190243
-4.695520773,-4.690539837
-4.321689652,-4.327448845
-4.97193374,-4.978441715
-4.753892114,-4.752829552
-4.59431958,-4.605188847
-4.50635013,-4.509166718
-4.633975162,-4.637505054
-5.046100812,-5.053599834
-5.131909511,-5.135260582
-5.096078249,-5.108828068
-4.61920038,-4.616691589
-4.79421199,-4.792212009
-4.77155873,-4.763946533
-4.385862398,-4.388292789
-4.754710617,-4.753304958
-4.521829802,-4.531758785
-4.546009204,-4.554595947
-4.610816387,-4.614726543
-4.265681953,-4.260397434
-4.563985169,-4.576035023
-4.789006793,-4.789814949
-5.150848721,-5.151720524
-4.759333099,-4.757530689
-4.766152565,-4.766795635
-4.590986343,-4.604301453
-4.482869607,-4.479933739
-4.830011855,-4.825144291
-4.467245629,-4.470207691
-5.66330364,-5.653975964
-4.59721429,-4.605417728
-4.729851554,-4.736759663
-3.867478462,-3.866796732
-5.41950734,-5.417427063
-5.622146872,-5.620691299
-5.340948625,-5.346083164
-4.79094863,-4.786798
-4.878460433,-4.873631477
-4.775188951,-4.780849457
-4.667377788,-4.660696507
-4.679911298,-4.682963371
-4.646168838,-4.648854256
-3.300643288,-3.299643993
-4.709063481,-4.699699879
-4.53766531,-4.53862524
-4.951796259,-4.953491688
-4.695969529,-4.692456722
-4.834032927,-4.836976528
-3.407564288,-3.409406662
-5.064340324,-5.088476658
-4.508195675,-4.5011096
-4.674276426,-4.675267696
-5.633691818,-5.632598877
-5.346514334,-5.343330383
-5.147389758,-5.147880554
-4.911420218,-4.921717167
-5.057442793,-5.063928604
-4.448092812,-4.451667309
-5.315825794,-5.317858696
-4.780853422,-4.780305862
-4.784158372,-4.785290241
-4.781927909,-4.780934334
-4.757011178,-4.761630058
-4.559892216,-4.552298546
-4.749253773,-4.749374866
-4.559589208,-4.573289394
-5.333026956,-5.33300066
-4.33228494,-4.339664936
-5.486760257,-5.484223366
-4.794665597,-4.793397427
-4.713594116,-4.704547405
-4.758219299,-4.758334637
-4.35042645,-4.352918148
-4.392196646,-4.393668652
-4.979371837,-4.977605343
-4.572771039,-4.568533897
-5.786902061,-5.790066242
-4.8835229,-4.887411118
-4.73042855,-4.728597164
-5.143345591,-5.153215885
-4.833148992,-4.843764782
-5.381722345,-5.381769657
-4.448631453,-4.456865788
-4.280345649,-4.287183285
-5.139544201,-5.142047405
-4.782364859,-4.780721188
-5.986307738,-5.989171982
-3.696519634,-3.697373867
-4.276928324,-4.276254654
-4.732919683,-4.762073994
-4.772635579,-4.772223949
-4.950674927,-4.949883938
-4.090025925,-4.094172955
-5.032393887,-5.034524441
-5.249241939,-5.245731831
-4.157667661,-4.156402111
-4.476096961,-4.47180748
-4.793122114,-4.791988373
-5.673564494,-5.674902439
-4.576873849,-4.586118221
-4.764033151,-4.761345863
-4.5241171,-4.53167963
-4.814766328,-4.819318295
-4.722860649,-4.728992939
-3.983374075,-3.989450932
-3.699493683,-3.702272892
-4.795965855,-4.795449734
-5.1447386,-5.145763874
-4.978754532,-4.983847141
-4.866497529,-4.861508846
-4.659463881,-4.664615631
-4.638017452,-4.639946938
-4.747023113,-4.746016979
-4.603025349,-4.605250835
-4.392642385,-4.394163132
-4.637439608,-4.634520054
-4.770500676,-4.754426479
-4.782091226,-4.781795502
-4.650085639,-4.658475876
-3.826419984,-3.825193882
-4.561732216,-4.56396246
-4.602366719,-4.609722614
-4.383853596,-4.388127327
-4.468917185,-4.472306252
-4.415191028,-4.418478012
-4.626089638,-4.632722378
-5.851693179,-5.872320652
-4.446921257,-4.446083546
-5.581197135,-5.577085972
-4.794328229,-4.79258585
-4.78080008,-4.78093338
-4.7529089,-4.749981403
-4.76871237,-4.760088444
-4.673542927,-4.677325726
-4.696304921,-4.696802616
-4.367267647,-4.360761642
-4.613242325,-4.615703106
-4.6407497,-4.644589424
-4.761923992,-4.759416103
-4.621774493,-4.621958256
-4.534658264,-4.537053585
-4.537602614,-4.530894756
-5.016984793,-5.019896984
-4.770475239,-4.770473957
-4.7919594,-4.789599895
-4.544562282,-4.542537212
-4.253313262,-4.257863998
-4.547053343,-4.549324512
-4.29174713,-4.293464184
-4.147109781,-4.146289825
-4.810561594,-4.813043118
-4.688328294,-4.688652039
-4.630992576,-4.634308338
-5.104151942,-5.112763405
-4.621237586,-4.627945423
-4.443505362,-4.448059559
-4.687497372,-4.687328815
-5.08202848,-5.068486214
-4.688305646,-4.684854984
-4.764826905,-4.762992382
-4.343136079,-4.343218327
-4.798560635,-4.808947086
-5.149001732,-5.14808321
-4.759762104,-4.759535313
-5.064404355,-5.090272427
-4.755833453,-4.753369808
-4.771228553,-4.77121973
-4.141414514,-4.140532017
-4.453996448,-4.460733891
-4.62524041,-4.624551296
-4.933458127,-4.931263924
-4.750366717,-4.758045197
-4.759638568,-4.759027004
-4.404867517,-4.417744637
-4.055216564,-4.059916973
-5.672334261,-5.682151318
-4.764521054,-4.762727261
-4.293571001,-4.303668499
-5.151587848,-5.150939941
-5.29193884,-5.296628475
-4.608634517,-4.609072208
-4.729104864,-4.731481075
-4.796621022,-4.804676533
-4.552638996,-4.561575413
-4.624160742,-4.615619659
-4.243223697,-4.247816563
-4.602365261,-4.603267193
-4.342354499,-4.341775417
-4.757014596,-4.757721424
-4.469716588,-4.470097542
-4.413973138,-4.423676014
-4.120475422,-4.128249645
-4.432544855,-4.430353642
-5.974012204,-5.983456612
-4.602949201,-4.610220909
-3.362700103,-3.367414951
-4.075221677,-4.079194546
-4.603686601,-4.6097188
-4.169557513,-4.173945904
-4.700684823,-4.706273079
-5.586670663,-5.591217041
-4.661803736,-4.664899349
-4.758757218,-4.75850153
-4.685783002,-4.683726788
-5.087186049,-5.110289097
-5.356817373,-5.353849411
-5.364987206,-5.358985901
-4.689307425,-4.685646534
-5.050881111,-5.048861504
-4.632983455,-4.63154459
-4.895830894,-4.895974636
-5.336488344,-5.339181423
